SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20210204|78464A714|XRT|79564|SPDR SERIES TR SPDR S&P RETAIL|77.42
20210204|78464A813|SLY|162|SPDR S&P 600 SMALL CAP ETF|86.49
20210204|78468R853|SPSM|5657|SPDR PORTFOLIO S&P 600 SMALL C|38.91
20210204|808524102|SCHB|20|SCHWAB STRATEGIC TR US BROAD M|93.67
20210204|808524607|SCHA|1318|SCHWAB STRATEGIC TR US SMALL-C|96.40
20210204|808524771|FNDX|21022|SCHWAB FUNDAMENTAL U S LARGE C|47.00
20210204|87166N304|SSLY|420|SYNTAX ETF TR STRATIFIED SMALL|47.75
20210204|886364405|SFYF|1071|TIDAL ETF TR SOFI 50 ETF|30.28
20210204|921932778|VIOV|5475|VANGUARD S&P SMALL CAP 600 VAL|152.21
20210204|921932794|VIOG|1002|VANGUARD S&P SMALL CAP 600 GRO|214.68
20210204|92204A108|VCR|2368|VANGUARD CONSUMER DISCRETIONAR|291.82
20210204|92206C599|VTHR|33088|VANGUARD RUSSELL 3000 ETF|179.14
20210204|92206C649|VTWV|2136|VANGUARD RUSSELL 2000 VALUE ET|125.58
20210204|92206C664|VTWO|1104|VANGUARD RUSSELL 2000 ETF|172.85
20210204|922908611|VBR|1638|VANGUARD SMALL-CAP VALUE ETF|150.20
20210204|922908751|VB|92892|VANGUARD SMALL-CAP ETF|206.21
20210204|922908769|VTI|143280|VANGUARD TOTAL STOCK MARKET ET|200.43
20210205|132061201|SYLD|284|CAMBRIA SHAREHOLDER YLD ETF|52.99
20210205|26924G706|GAMR|3286|ETF MANAGERS TR WEDBUSH ETFMG |88.06
20210205|316092204|FDIS|18233|FIDELITY COVINGTON TR MSCI CON|76.53
20210205|35473P876|FLQS|338|FRANKLIN TEMPLETON ETF TR LIBE|34.58
20210205|36467W109|GME|27307|GAMESTOP CORP (HLDG CO) CL A|53.50
20210205|381430602|GSSC|54012|GOLDMAN SACHS ETF TR ACTIVEBET|60.51
20210205|46137V183|EWSC|4730|INVESCO|73.29
20210205|46138E180|PSCD|683|INVESCO S&P SMALLCAP CONSUMER |97.07
20210205|46138E453|PBSM|16207|INVESCO ETF TR II PUREBETA MSC|36.75
20210205|46138G664|RWJ|1|INVESCO EXCHANGE-TRADED FD TR |94.99
20210205|46138J593|OMFS|43|INVESCO EXCHANGE-TRADED SELF-I|38.14
20210205|46138J734|IUSS|22|INVESCO EXCH-TRADED SELF INDX |32.55
20210205|464287150|ITOT|16|ISHARES CORE S&P TOTAL U.S. ST|89.89
20210205|464287655|IWM|22823|ISHARES RUSSELL 2000 ETF|218.62
20210205|464287879|IJS|4|ISHARES S&P SMALLCAP 600 VALUE|89.80
20210205|464288570|DSI|6302|ISHARES MSCI KLD 400 SOCIAL ET|74.22
20210205|464288869|IWC|10382|RUSSELL MICRO CAP ETF|143.19
20210205|46435U663|ESML|2514|ISHARES ESG AWARE MSCI USA SMA|37.31
20210205|46436E544|XJR|486|ISHARES TRESG SCREENED S&P SMA|36.52
20210205|46436E775|STSB|222|ISHARES TR FACTORS US SMALL BL|45.51
20210205|46641Q290|BBSC|2055|JP MORGAN EXC-TRD TR BETABUILD|64.09
20210205|67092P607|NUSC|45293|NUVEEN ESG SMALL-CAP ETF|41.81
20210205|74347R818|SAA|415|PROSHARES ULTRA SMALLCAP600|131.01
20210205|74347R842|UWM|39310|PROSHARES ULTRA RUSSELL 2000|110.86
20210205|74347X294|HDG|278|PROSHARES TRUST - PROSHARES HE|51.89
20210205|78464A128|VLU|4563|SPDR S&P 1500 VALUE TILT ETF|127.89
20210205|78464A201|SLYG|424|SPDR S&P 600 SMALL CAP GROWTH |84.69
20210205|78464A300|SLYV|5801|SPDR S&P 600 SMALL CAP VALUE E|73.19
20210205|78464A714|XRT|9352|SPDR SERIES TR SPDR S&P RETAIL|77.16
20210205|78464A805|SPTM|79|SPDR PORTFOLIO S&P 1500 COMPOS|47.79
20210205|78468R705|MMTM|471|SPDR SER TR S&P 1500 MOMENTUM |166.54
20210205|78468R853|SPSM|15785|SPDR PORTFOLIO S&P 600 SMALL C|39.59
20210205|808524102|SCHB|3199|SCHWAB STRATEGIC TR US BROAD M|94.87
20210205|808524607|SCHA|284|SCHWAB STRATEGIC TR US SMALL-C|98.18
20210205|808524771|FNDX|34120|SCHWAB FUNDAMENTAL U S LARGE C|47.49
20210205|808524789|FNDB|111|SCHWAB FUNDAMENTAL U S BROAD M|47.15
20210205|87166N304|SSLY|307|SYNTAX ETF TR STRATIFIED SMALL|48.31
20210205|886364405|SFYF|1080|TIDAL ETF TR SOFI 50 ETF|30.60
20210205|921932778|VIOV|9293|VANGUARD S&P SMALL CAP 600 VAL|155.11
20210205|92204A108|VCR|31153|VANGUARD CONSUMER DISCRETIONAR|295.24
20210205|92206C599|VTHR|5590|VANGUARD RUSSELL 3000 ETF|181.05
20210205|92206C649|VTWV|8540|VANGUARD RUSSELL 2000 VALUE ET|127.99
20210205|92206C664|VTWO|876|VANGUARD RUSSELL 2000 ETF|176.37
20210205|922908611|VBR|62|VANGUARD SMALL-CAP VALUE ETF|152.46
20210205|922908769|VTI|40524|VANGUARD TOTAL STOCK MARKET ET|202.97
20210208|025072885|AVUS|1811|AMERICAN CENTY ETF TR AVANTIS |66.63
20210208|132061201|SYLD|718|CAMBRIA SHAREHOLDER YLD ETF|53.37
20210208|25434V104|DFAU|378047|DIMENSIONAL ETF TR|27.48
20210208|316092204|FDIS|43701|FIDELITY COVINGTON TR MSCI CON|77.28
20210208|33939L100|TILT|840|FLEXSHARES TR|153.57
20210208|35473P876|FLQS|145|FRANKLIN TEMPLETON ETF TR LIBE|35.00
20210208|36467W109|GME|304|GAMESTOP CORP (HLDG CO) CL A|63.77
20210208|381430602|GSSC|63059|GOLDMAN SACHS ETF TR ACTIVEBET|61.43
20210208|46137V183|EWSC|4356|INVESCO|73.71
20210208|46138E180|PSCD|87|INVESCO S&P SMALLCAP CONSUMER |98.94
20210208|46138E453|PBSM|19492|INVESCO ETF TR II PUREBETA MSC|37.21
20210208|46138G664|RWJ|2|INVESCO EXCHANGE-TRADED FD TR |96.58
20210208|46138J593|OMFS|88143|INVESCO EXCHANGE-TRADED SELF-I|38.63
20210208|46138J734|IUSS|153|INVESCO EXCH-TRADED SELF INDX |33.00
20210208|464287150|ITOT|275|ISHARES CORE S&P TOTAL U.S. ST|90.43
20210208|464287630|IWN|7584|ISHARES RUSSELL2000 VAL ETF|147.81
20210208|464287655|IWM|77717|ISHARES RUSSELL 2000 ETF|221.65
20210208|464287804|IJR|4156|ISHARES CORE S&P SM CAP ETF|102.93
20210208|464288570|DSI|36446|ISHARES MSCI KLD 400 SOCIAL ET|74.58
20210208|464288869|IWC|7704|RUSSELL MICRO CAP ETF|146.11
20210208|46435U663|ESML|48369|ISHARES ESG AWARE MSCI USA SMA|37.78
20210208|46436E544|XJR|1190|ISHARES TRESG SCREENED S&P SMA|36.96
20210208|46436E775|STSB|21|ISHARES TR FACTORS US SMALL BL|46.11
20210208|46641Q290|BBSC|1932|JP MORGAN EXC-TRD TR BETABUILD|64.92
20210208|67092P607|NUSC|59215|NUVEEN ESG SMALL-CAP ETF|42.34
20210208|74347R818|SAA|322|PROSHARES ULTRA SMALLCAP600|134.07
20210208|74347X294|HDG|659|PROSHARES TRUST - PROSHARES HE|52.19
20210208|74347X799|URTY|6416|PROSHARES TRUST PROSHRS ULTRAP|111.64
20210208|78464A128|VLU|9822|SPDR S&P 1500 VALUE TILT ETF|128.93
20210208|78464A201|SLYG|5719|SPDR S&P 600 SMALL CAP GROWTH |86.10
20210208|78464A300|SLYV|987|SPDR S&P 600 SMALL CAP VALUE E|73.67
20210208|78464A714|XRT|216633|SPDR SERIES TR SPDR S&P RETAIL|78.86
20210208|78464A813|SLY|626|SPDR S&P 600 SMALL CAP ETF|89.07
20210208|78468R705|MMTM|553|SPDR SER TR S&P 1500 MOMENTUM |167.42
20210208|78468R853|SPSM|23964|SPDR PORTFOLIO S&P 600 SMALL C|40.09
20210208|808524102|SCHB|2460|SCHWAB STRATEGIC TR US BROAD M|95.35
20210208|808524789|FNDB|333|SCHWAB FUNDAMENTAL U S BROAD M|47.51
20210208|87166N304|SSLY|307|SYNTAX ETF TR STRATIFIED SMALL|49.12
20210208|886364405|SFYF|116|TIDAL ETF TR SOFI 50 ETF|30.77
20210208|921932778|VIOV|7219|VANGUARD S&P SMALL CAP 600 VAL|156.43
20210208|921932794|VIOG|436|VANGUARD S&P SMALL CAP 600 GRO|221.48
20210208|921932828|VIOO|337|VANGUARD S&P SMALL CAP 600 ETF|187.94
20210208|92204A108|VCR|13394|VANGUARD CONSUMER DISCRETIONAR|298.20
20210208|92206C599|VTHR|717|VANGUARD RUSSELL 3000 ETF|182.33
20210208|92206C649|VTWV|6299|VANGUARD RUSSELL 2000 VALUE ET|129.47
20210208|92206C664|VTWO|3910|VANGUARD RUSSELL 2000 ETF|179.07
20210208|922908652|VXF|20792|VANGUARD EXTENDED MARKET ETF|181.90
20210208|922908751|VB|551|VANGUARD SMALL-CAP ETF|211.94
20210208|922908769|VTI|38284|VANGUARD TOTAL STOCK MARKET ET|204.11
20210209|025072885|AVUS|2337|AMERICAN CENTY ETF TR AVANTIS |67.40
20210209|132061201|SYLD|1270|CAMBRIA SHAREHOLDER YLD ETF|54.42
20210209|25434V104|DFAU|346748|DIMENSIONAL ETF TR|27.74
20210209|25460G815|RETL|1297|DIREXION DAILY RETAIL BULL 3X |147.99
20210209|26924G706|GAMR|356|ETF MANAGERS TR WEDBUSH ETFMG |90.91
20210209|33939L100|TILT|342|FLEXSHARES TR|155.36
20210209|35473P876|FLQS|866|FRANKLIN TEMPLETON ETF TR LIBE|35.87
20210209|36467W109|GME|22796|GAMESTOP CORP (HLDG CO) CL A|60.00
20210209|381430602|GSSC|16474|GOLDMAN SACHS ETF TR ACTIVEBET|63.20
20210209|46137V183|EWSC|4650|INVESCO|75.57
20210209|46137V480|XSVM|5814|INVESCO S&P SMALLCAP VALUE WIT|41.73
20210209|46137V613|PRF|51|INVESCO EXCHANGE-TRADED FD TR |142.04
20210209|46138E180|PSCD|4139|INVESCO S&P SMALLCAP CONSUMER |101.54
20210209|46138E453|PBSM|22710|INVESCO ETF TR II PUREBETA MSC|37.87
20210209|46138G664|RWJ|1073|INVESCO EXCHANGE-TRADED FD TR |99.23
20210209|46138J593|OMFS|88392|INVESCO EXCHANGE-TRADED SELF-I|39.80
20210209|46138J734|IUSS|54|INVESCO EXCH-TRADED SELF INDX |33.77
20210209|464287150|ITOT|3139|ISHARES CORE S&P TOTAL U.S. ST|91.23
20210209|464287655|IWM|30030|ISHARES RUSSELL 2000 ETF|227.31
20210209|464287804|IJR|127330|ISHARES CORE S&P SM CAP ETF|105.78
20210209|464287879|IJS|2167|ISHARES S&P SMALLCAP 600 VALUE|92.85
20210209|464287887|IJT|74|ISHARES S&P SMALL CAP 600 GROW|132.33
20210209|464288570|DSI|68546|ISHARES MSCI KLD 400 SOCIAL ET|75.17
20210209|464288869|IWC|4323|RUSSELL MICRO CAP ETF|152.08
20210209|46435U663|ESML|101830|ISHARES ESG AWARE MSCI USA SMA|38.60
20210209|46436E544|XJR|1534|ISHARES TRESG SCREENED S&P SMA|37.94
20210209|46436E775|STSB|216|ISHARES TR FACTORS US SMALL BL|47.38
20210209|46641Q290|BBSC|1906|JP MORGAN EXC-TRD TR BETABUILD|66.66
20210209|67092P607|NUSC|79359|NUVEEN ESG SMALL-CAP ETF|43.25
20210209|74347R818|SAA|377|PROSHARES ULTRA SMALLCAP600|141.67
20210209|74347X799|URTY|26|PROSHARES TRUST PROSHRS ULTRAP|120.09
20210209|78464A128|VLU|18285|SPDR S&P 1500 VALUE TILT ETF|130.70
20210209|78464A201|SLYG|8|SPDR S&P 600 SMALL CAP GROWTH |88.55
20210209|78464A714|XRT|108238|SPDR SERIES TR SPDR S&P RETAIL|80.07
20210209|78464A805|SPTM|507|SPDR PORTFOLIO S&P 1500 COMPOS|48.40
20210209|78468R705|MMTM|173|SPDR SER TR S&P 1500 MOMENTUM |168.67
20210209|78468R853|SPSM|51438|SPDR PORTFOLIO S&P 600 SMALL C|41.19
20210209|808524102|SCHB|94|SCHWAB STRATEGIC TR US BROAD M|96.22
20210209|808524771|FNDX|92|SCHWAB FUNDAMENTAL U S LARGE C|48.36
20210209|87166N304|SSLY|260|SYNTAX ETF TR STRATIFIED SMALL|50.53
20210209|886364405|SFYF|1186|TIDAL ETF TR SOFI 50 ETF|31.31
20210209|921932794|VIOG|475|VANGUARD S&P SMALL CAP 600 GRO|228.09
20210209|921932828|VIOO|1572|VANGUARD S&P SMALL CAP 600 ETF|193.15
20210209|92204A108|VCR|19190|VANGUARD CONSUMER DISCRETIONAR|300.39
20210209|92206C599|VTHR|540|VANGUARD RUSSELL 3000 ETF|183.66
20210209|92206C649|VTWV|319|VANGUARD RUSSELL 2000 VALUE ET|132.73
20210209|92206C664|VTWO|51497|VANGUARD RUSSELL 2000 ETF|183.57
20210209|922908611|VBR|321|VANGUARD SMALL-CAP VALUE ETF|156.84
20210209|922908652|VXF|16579|VANGUARD EXTENDED MARKET ETF|185.21
20210209|922908751|VB|886|VANGUARD SMALL-CAP ETF|215.74
20210209|922908769|VTI|3745|VANGUARD TOTAL STOCK MARKET ET|205.94
20210210|025072885|AVUS|1357|AMERICAN CENTY ETF TR AVANTIS |67.43
20210210|132061201|SYLD|1163|CAMBRIA SHAREHOLDER YLD ETF|54.01
20210210|25460G815|RETL|764|DIREXION DAILY RETAIL BULL 3X |146.52
20210210|26924G706|GAMR|202|ETF MANAGERS TR WEDBUSH ETFMG |91.02
20210210|316092204|FDIS|36402|FIDELITY COVINGTON TR MSCI CON|77.51
20210210|33939L100|TILT|35|FLEXSHARES TR|155.57
20210210|35473P876|FLQS|897|FRANKLIN TEMPLETON ETF TR LIBE|36.20
20210210|36467W109|GME|99|GAMESTOP CORP (HLDG CO) CL A|50.31
20210210|381430602|GSSC|21638|GOLDMAN SACHS ETF TR ACTIVEBET|63.63
20210210|46137V183|EWSC|4217|INVESCO|76.04
20210210|46137V480|XSVM|8513|INVESCO S&P SMALLCAP VALUE WIT|41.68
20210210|46137V613|PRF|125|INVESCO EXCHANGE-TRADED FD TR |141.81
20210210|46138E180|PSCD|2864|INVESCO S&P SMALLCAP CONSUMER |101.40
20210210|46138E453|PBSM|23272|INVESCO ETF TR II PUREBETA MSC|38.04
20210210|46138J593|OMFS|110771|INVESCO EXCHANGE-TRADED SELF-I|40.11
20210210|46138J734|IUSS|54|INVESCO EXCH-TRADED SELF INDX |33.70
20210210|464287150|ITOT|1041|ISHARES CORE S&P TOTAL U.S. ST|91.33
20210210|464287655|IWM|692412|ISHARES RUSSELL 2000 ETF|228.38
20210210|464287804|IJR|182|ISHARES CORE S&P SM CAP ETF|106.54
20210210|464287879|IJS|390|ISHARES S&P SMALLCAP 600 VALUE|93.17
20210210|464288570|DSI|89124|ISHARES MSCI KLD 400 SOCIAL ET|75.08
20210210|464288869|IWC|45712|RUSSELL MICRO CAP ETF|153.47
20210210|46435U663|ESML|176555|ISHARES ESG AWARE MSCI USA SMA|38.69
20210210|46436E544|XJR|1414|ISHARES TRESG SCREENED S&P SMA|38.19
20210210|46436E775|STSB|9283|ISHARES TR FACTORS US SMALL BL|47.68
20210210|46641Q290|BBSC|1903|JP MORGAN EXC-TRD TR BETABUILD|67.06
20210210|67092P607|NUSC|116|NUVEEN ESG SMALL-CAP ETF|43.41
20210210|74347R818|SAA|539|PROSHARES ULTRA SMALLCAP600|143.49
20210210|74347R842|UWM|9900|PROSHARES ULTRA RUSSELL 2000|120.87
20210210|74347X799|URTY|1513|PROSHARES TRUST PROSHRS ULTRAP|121.87
20210210|78464A128|VLU|1198|SPDR S&P 1500 VALUE TILT ETF|130.75
20210210|78464A201|SLYG|43|SPDR S&P 600 SMALL CAP GROWTH |89.46
20210210|78464A300|SLYV|37|SPDR S&P 600 SMALL CAP VALUE E|75.82
20210210|78464A714|XRT|44834|SPDR SERIES TR SPDR S&P RETAIL|79.64
20210210|808524102|SCHB|63|SCHWAB STRATEGIC TR US BROAD M|96.29
20210210|808524789|FNDB|219|SCHWAB FUNDAMENTAL U S BROAD M|48.04
20210210|886364405|SFYF|3060|TIDAL ETF TR SOFI 50 ETF|31.49
20210210|921932778|VIOV|850|VANGUARD S&P SMALL CAP 600 VAL|160.86
20210210|921932794|VIOG|1675|VANGUARD S&P SMALL CAP 600 GRO|230.59
20210210|92204A108|VCR|18378|VANGUARD CONSUMER DISCRETIONAR|298.77
20210210|92206C599|VTHR|258|VANGUARD RUSSELL 3000 ETF|183.81
20210210|92206C649|VTWV|1419|VANGUARD RUSSELL 2000 VALUE ET|133.22
20210210|92206C664|VTWO|206427|VANGUARD RUSSELL 2000 ETF|184.44
20210210|922908611|VBR|2|VANGUARD SMALL-CAP VALUE ETF|157.08
20210210|922908652|VXF|2090|VANGUARD EXTENDED MARKET ETF|185.97
20210210|922908751|VB|2|VANGUARD SMALL-CAP ETF|216.29
20210210|922908769|VTI|6429|VANGUARD TOTAL STOCK MARKET ET|206.02
20210211|025072885|AVUS|475|AMERICAN CENTY ETF TR AVANTIS |67.43
20210211|25434V104|DFAU|10450|DIMENSIONAL ETF TR|27.72
20210211|26924G706|GAMR|2570|ETF MANAGERS TR WEDBUSH ETFMG |91.84
20210211|316092204|FDIS|2097|FIDELITY COVINGTON TR MSCI CON|76.88
20210211|35473P876|FLQS|735|FRANKLIN TEMPLETON ETF TR LIBE|35.98
20210211|36467W109|GME|1534|GAMESTOP CORP (HLDG CO) CL A|51.20
20210211|381430602|GSSC|1|GOLDMAN SACHS ETF TR ACTIVEBET|63.15
20210211|46137V480|XSVM|8893|INVESCO S&P SMALLCAP VALUE WIT|41.65
20210211|46137V613|PRF|71|INVESCO EXCHANGE-TRADED FD TR |141.97
20210211|46138E180|PSCD|4245|INVESCO S&P SMALLCAP CONSUMER |101.63
20210211|46138E453|PBSM|25263|INVESCO ETF TR II PUREBETA MSC|37.91
20210211|46138J593|OMFS|26737|INVESCO EXCHANGE-TRADED SELF-I|39.90
20210211|464287150|ITOT|329|ISHARES CORE S&P TOTAL U.S. ST|91.30
20210211|464287630|IWN|16179|ISHARES RUSSELL2000 VAL ETF|151.40
20210211|464287655|IWM|5302|ISHARES RUSSELL 2000 ETF|226.88
20210211|464287804|IJR|5956|ISHARES CORE S&P SM CAP ETF|106.18
20210211|464287887|IJT|290622|ISHARES S&P SMALL CAP 600 GROW|132.86
20210211|464288570|DSI|27|ISHARES MSCI KLD 400 SOCIAL ET|74.99
20210211|464288869|IWC|55086|RUSSELL MICRO CAP ETF|151.36
20210211|46435U663|ESML|6690|ISHARES ESG AWARE MSCI USA SMA|38.58
20210211|46436E544|XJR|1492|ISHARES TRESG SCREENED S&P SMA|38.06
20210211|46436E775|STSB|247|ISHARES TR FACTORS US SMALL BL|47.37
20210211|46641Q290|BBSC|1903|JP MORGAN EXC-TRD TR BETABUILD|66.73
20210211|67092P607|NUSC|4228|NUVEEN ESG SMALL-CAP ETF|43.37
20210211|74347R818|SAA|707|PROSHARES ULTRA SMALLCAP600|142.57
20210211|74347R842|UWM|70|PROSHARES ULTRA RUSSELL 2000|119.18
20210211|74347X294|HDG|6561|PROSHARES TRUST - PROSHARES HE|52.57
20210211|78464A128|VLU|965|SPDR S&P 1500 VALUE TILT ETF|130.90
20210211|78464A201|SLYG|3852|SPDR S&P 600 SMALL CAP GROWTH |88.86
20210211|78464A714|XRT|1712|SPDR SERIES TR SPDR S&P RETAIL|79.58
20210211|78464A805|SPTM|420|SPDR PORTFOLIO S&P 1500 COMPOS|48.34
20210211|78464A813|SLY|11443|SPDR S&P 600 SMALL CAP ETF|91.81
20210211|808524102|SCHB|702|SCHWAB STRATEGIC TR US BROAD M|96.22
20210211|808524607|SCHA|1|SCHWAB STRATEGIC TR US SMALL-C|101.44
20210211|808524771|FNDX|293|SCHWAB FUNDAMENTAL U S LARGE C|48.33
20210211|886364405|SFYF|8857|TIDAL ETF TR SOFI 50 ETF|31.92
20210211|921932778|VIOV|90|VANGUARD S&P SMALL CAP 600 VAL|160.91
20210211|921932794|VIOG|30124|VANGUARD S&P SMALL CAP 600 GRO|228.76
20210211|921932828|VIOO|344|VANGUARD S&P SMALL CAP 600 ETF|193.81
20210211|92204A108|VCR|1|VANGUARD CONSUMER DISCRETIONAR|296.67
20210211|92206C599|VTHR|543|VANGUARD RUSSELL 3000 ETF|183.67
20210211|92206C649|VTWV|3058|VANGUARD RUSSELL 2000 VALUE ET|132.60
20210211|92206C664|VTWO|14979|VANGUARD RUSSELL 2000 ETF|183.23
20210211|922908652|VXF|11141|VANGUARD EXTENDED MARKET ETF|185.92
20210211|922908751|VB|1569|VANGUARD SMALL-CAP ETF|215.90
20210211|922908769|VTI|3710|VANGUARD TOTAL STOCK MARKET ET|205.93
20210212|025072885|AVUS|97|AMERICAN CENTY ETF TR AVANTIS |67.48
20210212|132061201|SYLD|184|CAMBRIA SHAREHOLDER YLD ETF|54.24
20210212|25434V104|DFAU|6364|DIMENSIONAL ETF TR|27.78
20210212|25460G815|RETL|721|DIREXION DAILY RETAIL BULL 3X |147.75
20210212|26924G706|GAMR|1971|ETF MANAGERS TR WEDBUSH ETFMG |93.11
20210212|30151E673|NVQ|100|EXCHANGE LISTED FDS TR QRAFT A|30.19
20210212|316092204|FDIS|10409|FIDELITY COVINGTON TR MSCI CON|76.84
20210212|35473P876|FLQS|721|FRANKLIN TEMPLETON ETF TR LIBE|36.11
20210212|36467W109|GME|15102|GAMESTOP CORP (HLDG CO) CL A|51.10
20210212|381430602|GSSC|20|GOLDMAN SACHS ETF TR ACTIVEBET|63.00
20210212|46137V183|EWSC|1029|INVESCO|76.05
20210212|46137V480|XSVM|10552|INVESCO S&P SMALLCAP VALUE WIT|41.90
20210212|46138E180|PSCD|2599|INVESCO S&P SMALLCAP CONSUMER |102.19
20210212|46138E453|PBSM|5531|INVESCO ETF TR II PUREBETA MSC|38.04
20210212|46138G664|RWJ|1505|INVESCO EXCHANGE-TRADED FD TR |98.92
20210212|46138J593|OMFS|43486|INVESCO EXCHANGE-TRADED SELF-I|39.83
20210212|464287150|ITOT|653|ISHARES CORE S&P TOTAL U.S. ST|91.51
20210212|464287630|IWN|10935|ISHARES RUSSELL2000 VAL ETF|151.31
20210212|464287655|IWM|4550|ISHARES RUSSELL 2000 ETF|226.62
20210212|464287879|IJS|6|ISHARES S&P SMALLCAP 600 VALUE|93.28
20210212|464287887|IJT|2473|ISHARES S&P SMALL CAP 600 GROW|133.28
20210212|464288570|DSI|62|ISHARES MSCI KLD 400 SOCIAL ET|75.36
20210212|464288869|IWC|35012|RUSSELL MICRO CAP ETF|150.73
20210212|46435U663|ESML|3152|ISHARES ESG AWARE MSCI USA SMA|38.70
20210212|46436E544|XJR|1337|ISHARES TRESG SCREENED S&P SMA|38.17
20210212|46436E775|STSB|244|ISHARES TR FACTORS US SMALL BL|47.46
20210212|46641Q290|BBSC|1975|JP MORGAN EXC-TRD TR BETABUILD|66.71
20210212|67092P607|NUSC|61|NUVEEN ESG SMALL-CAP ETF|43.42
20210212|74347R842|UWM|208|PROSHARES ULTRA RUSSELL 2000|118.87
20210212|74347X294|HDG|5976|PROSHARES TRUST - PROSHARES HE|52.59
20210212|78464A128|VLU|945|SPDR S&P 1500 VALUE TILT ETF|130.66
20210212|78464A201|SLYG|106|SPDR S&P 600 SMALL CAP GROWTH |89.19
20210212|78464A300|SLYV|87|SPDR S&P 600 SMALL CAP VALUE E|75.97
20210212|78464A714|XRT|44278|SPDR SERIES TR SPDR S&P RETAIL|80.01
20210212|78464A805|SPTM|579|SPDR PORTFOLIO S&P 1500 COMPOS|48.47
20210212|808524102|SCHB|156|SCHWAB STRATEGIC TR US BROAD M|96.48
20210212|808524607|SCHA|47|SCHWAB STRATEGIC TR US SMALL-C|101.65
20210212|808524771|FNDX|7022|SCHWAB FUNDAMENTAL U S LARGE C|48.25
20210212|87166N304|SSLY|200|SYNTAX ETF TR STRATIFIED SMALL|50.80
20210212|886364405|SFYF|842|TIDAL ETF TR SOFI 50 ETF|31.55
20210212|921932794|VIOG|9062|VANGUARD S&P SMALL CAP 600 GRO|229.79
20210212|921932828|VIOO|618|VANGUARD S&P SMALL CAP 600 ETF|194.32
20210212|92204A108|VCR|97|VANGUARD CONSUMER DISCRETIONAR|296.67
20210212|92206C649|VTWV|5111|VANGUARD RUSSELL 2000 VALUE ET|132.52
20210212|92206C664|VTWO|281|VANGUARD RUSSELL 2000 ETF|183.06
20210212|922908611|VBR|1003|VANGUARD SMALL-CAP VALUE ETF|157.37
20210212|922908652|VXF|13504|VANGUARD EXTENDED MARKET ETF|186.70
20210212|922908751|VB|704|VANGUARD SMALL-CAP ETF|216.77
20210216|025072885|AVUS|11349|AMERICAN CENTY ETF TR AVANTIS |67.95
20210216|132061201|SYLD|270|CAMBRIA SHAREHOLDER YLD ETF|54.63
20210216|25434V104|DFAU|7832|DIMENSIONAL ETF TR|27.92
20210216|30151E673|NVQ|100|EXCHANGE LISTED FDS TR QRAFT A|30.48
20210216|316092204|FDIS|28128|FIDELITY COVINGTON TR MSCI CON|76.98
20210216|35473P876|FLQS|724|FRANKLIN TEMPLETON ETF TR LIBE|36.20
20210216|36467W109|GME|5218|GAMESTOP CORP (HLDG CO) CL A|52.40
20210216|381430602|GSSC|162|GOLDMAN SACHS ETF TR ACTIVEBET|63.37
20210216|46137V183|EWSC|1094|INVESCO|76.31
20210216|46137V480|XSVM|4619|INVESCO S&P SMALLCAP VALUE WIT|41.84
20210216|46137V613|PRF|1137|INVESCO EXCHANGE-TRADED FD TR |142.61
20210216|46138E180|PSCD|2342|INVESCO S&P SMALLCAP CONSUMER |101.81
20210216|46138E453|PBSM|1206|INVESCO ETF TR II PUREBETA MSC|38.18
20210216|46138G664|RWJ|254|INVESCO EXCHANGE-TRADED FD TR |99.49
20210216|46138J593|OMFS|17434|INVESCO EXCHANGE-TRADED SELF-I|40.08
20210216|464287150|ITOT|869|ISHARES CORE S&P TOTAL U.S. ST|91.89
20210216|464287630|IWN|10303|ISHARES RUSSELL2000 VAL ETF|151.96
20210216|464287655|IWM|503500|ISHARES RUSSELL 2000 ETF|227.26
20210216|464287804|IJR|9301|ISHARES CORE S&P SM CAP ETF|106.63
20210216|464287879|IJS|46|ISHARES S&P SMALLCAP 600 VALUE|93.56
20210216|464287887|IJT|7367|ISHARES S&P SMALL CAP 600 GROW|133.54
20210216|464288869|IWC|45882|RUSSELL MICRO CAP ETF|151.74
20210216|46435U663|ESML|3908|ISHARES ESG AWARE MSCI USA SMA|38.84
20210216|46436E544|XJR|632|ISHARES TRESG SCREENED S&P SMA|38.26
20210216|46436E775|STSB|116|ISHARES TR FACTORS US SMALL BL|47.61
20210216|46641Q290|BBSC|2079|JP MORGAN EXC-TRD TR BETABUILD|66.91
20210216|67092P607|NUSC|15618|NUVEEN ESG SMALL-CAP ETF|43.51
20210216|74347R842|UWM|23889|PROSHARES ULTRA RUSSELL 2000|119.74
20210216|74347X294|HDG|5030|PROSHARES TRUST - PROSHARES HE|52.67
20210216|74347X799|URTY|1175|PROSHARES TRUST PROSHRS ULTRAP|119.98
20210216|78464A128|VLU|925|SPDR S&P 1500 VALUE TILT ETF|131.54
20210216|78464A201|SLYG|1163|SPDR S&P 600 SMALL CAP GROWTH |89.44
20210216|78464A714|XRT|120072|SPDR SERIES TR SPDR S&P RETAIL|80.01
20210216|78464A813|SLY|18210|SPDR S&P 600 SMALL CAP ETF|92.32
20210216|78468R853|SPSM|3|SPDR PORTFOLIO S&P 600 SMALL C|41.53
