SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20210226|36318L203|GXYYY|4388|GALAXY ENTMT GROUP LTD UNSPONS|47.44
20210226|36320A104|GAXY|500000|GALAXY NEXT GENERATION INC|0.04
20210226|363225202|GALT|3610|GALECTIN THERAPEUTICS INC. COM|2.29
20210226|364097105|GLPEY|2122|Galp Energia, SA, Lisboa Unspo|5.80
20210226|36465E101|GNT|299|GAMCO NAT RES GOLD & INCOME TR|5.00
20210226|36467W109|GME|298018|GAMESTOP CORP (HLDG CO) CL A|108.73
20210226|36472T109|GCI|14795|GANNETT CO INC NEW COM (DE)|4.82
20210226|364760108|GPS|2178|GAP INC (THE)|25.23
20210226|366505105|GTXMQ|36|GARRETT MOTION INC COM|6.48
20210226|368036109|GATO|5236|GATOS SILVER INC COM|14.79
20210226|36809R206|VINO|46809|GAUCHO GROUP HLDGS INC COM NEW|4.46
20210226|368287207|OGZPY|188015|PJSC GAZPROM AMERICAN DEPOSITA|5.91
20210226|36829G107|GZPFY|27257|GAZPROM NEFT PJSC AMERICAN DEP|24.00
20210226|36830V200|GDET|441665|GD ENTMT & TECHNOLOGY INC COM |.
20210226|36831E108|GCMG|43915|GCM GROSVENOR INC COM CL A (DE|12.44
20210226|36847Q103|GELYY|292|GEELY AUTOMOBILE HOLDING LTD U|65.95
20210226|36866G101|GMNI|7316|GEMINI GROUP GLOBAL CORP. COMM|.
20210226|36870G105|GMTX|745|GEMINI THERAPEUTICS INC COM|15.00
20210226|369550108|GD|3|GENERAL DYNAMICS CORP|166.20
20210226|36976L107|GESI|127|GENERAL EUROPEAN STRATEGIC|3.00
20210226|369822101|GFN|980|GENERAL FINANCE CORP|10.42
20210226|370334104|GIS|79|GENERAL MILLS INC|55.84
20210226|37045V100|GM|67253|GENERAL MOTORS COMPANY COM STK|50.60
20210226|37148K100|GBIO|2452|GENERATION BIO CO|34.48
20210226|37149B109|GENMF|1417|GENERATION MNG LIMINTED COM(CA|0.71
20210226|37149G108|GBNY|414|GENERATIONS BANCORP NY INC COM|9.84
20210226|37185R307|GENE|1695|GENETIC TECHS LTD SPONSORED AD|4.41
20210226|37186Q308|GGISF|500|GENESIS METALS CORP (CANADA)|0.18
20210226|37187G101|GEIN|1415|GENESYS INDS INC COM|3.18
20210226|371901109|GNTX|7388|GENTEX CORP|35.14
20210226|371927104|GEL|1289|GENESIS ENERGY L.P.|8.27
20210226|372284208|GNE|1609|GENIE ENERGY LTD CL B|7.75
20210226|37229T301|GNUS|3687|GENIUS BRANDS INTL INC COM|1.68
20210226|372303206|GMAB|449|GENMAB A/S ADS (SPONSORED) (DN|33.68
20210226|372446104|GNPX|6794|GENPREX INC COM STK (DE)|5.31
20210226|372460105|GPC|36|GENUINE PARTS CO|105.39
20210226|373334440|GPJA|1051|GEORGIA PWR CO JR SUB NT SER 2|25.89
20210226|37364X109|GEOS|150|GEOSPACE TECHNOLOGIES CORP COM|11.22
20210226|373678119|GOVXW|155|GEOVAX LABS INC WT EXP|2.40
20210226|373678507|GOVX|1464|GEOVAX LABS INC COM PAR $.0001|5.40
20210226|373693100|GXSBY|420|Geox Spa Unsponsored ADR (Ital|0.76
20210226|373737105|GGB|54256|GERDAU S.A. ADS (REPTG 1 PREF |4.69
20210226|373865104|GABC|68|GERMAN AMERICAN BANCORP INC|40.08
20210226|37427C209|GGLDF|26598|GETCHELL GOLD CORP C (CANADA) |0.45
20210226|374297109|GTY|15829|GETTY REALTY CORP(NEW)|28.16
20210226|374396406|GEVO|43747|GEVO INC COM PAR $.01 NEW|10.03
20210226|374397305|GXXM|23360|GEX MGMT INC|0.02
20210226|375036100|GIX|43179|GIGCAPITAL2 INC COM (DE)|10.13
20210226|37518G200|GIGGU|16231|GIGCAPITAL4 INC UNIT 1 COM & 1|10.15
20210226|37519D107|GIK|48538|GIGCAPITAL3, INC|12.18
20210226|375558103|GILD|19098|GILEAD SCIENCES INC|62.79
20210226|375916103|GIL|49|GILDAN ACTIVEWEAR COM SHS|31.30
20210226|376366100|GMPW|4090|GIVEMEPOWER CORP|0.39
20210226|37637Q105|GBCI|506|GLACIER BANCORP INC|55.25
20210226|376536108|GOOD|122|GLADSTONE COMMERCIAL CORP|18.64
20210226|376536603|GOODM|1329|GLADSTONE COML CORP PFD SER D |25.14
20210226|376536702|GOODN|105|GLADSTONE COML CORP PFD SER E |25.82
20210226|376546107|GAIN|259|GLADSTONE INVESTMENT CORP|11.80
20210226|376549101|LAND|96|GLADSTONE LD CORP COM|18.49
20210226|377320106|GLT|255|GLATFELTER CORP COM|16.34
20210226|37733W105|GSK|172201|GLAXOSMITHKLINE PLC ADS|34.38
20210226|37890Y308|GBLEF|6684|GLOBAL ENERGY METALS CORP COM |0.18
20210226|378973408|GSAT|151643|GLOBALSTAR, INC COM STK|1.68
20210226|378986103|GCEI|22405|GLOBAL CLEAN ENERGY INC COM ST|0.28
20210226|379341100|GFTX|44078|GLOBAL FIBER TECHNOLOGIES INC |.
20210226|379378201|GNL|533|GLOBAL NET LEASE INC COM NEW|18.72
20210226|379382104|GBNW|487|GLOBAL ENERGY NETWORKS CORP. C|0.11
20210226|37950E101|GXF|391|GLOBAL X FTSE NORDIC REGION ET|27.93
20210226|37950E119|SDEM|1577|GLOBAL X MSCI SUPERDIVIDEND EM|11.75
20210226|37950E127|SRET|31187|GLOBAL X FDS SUPERDIVIDEND REI|9.31
20210226|37950E218|EMFM|3208|GLOBAL X MSCI NEXT EMERGING & |19.00
20210226|37950E242|CHIM|139|GLOBAL X MSCI CHINA MATERIALS |26.92
20210226|37950E291|DIV|6788|GLOBAL X SUPERDIVIDEND US ETF |18.57
20210226|37950E341|GURU|1828|GLOBAL X GURU INDEX ETF|45.81
20210226|37950E416|SOCL|283|GLOBAL X FDS GLOBAL X SOCIAL M|71.51
20210226|37950E507|CHIE|434|GLOBAL X MSCI CHINA ENERGY ETF|9.12
20210226|37950E549|SDIV|3845|GLOBAL X FDS GLOBAL X SUPERDIV|13.53
20210226|37950E606|CHIX|18102|GLOBAL X|16.46
20210226|37950E648|ASEA|1144|GLOBAL X FUNDS GLOBAL X FTSE S|14.37
20210226|37950E705|CHII|36|GLOBAL X|16.39
20210226|37951D300|GEENQ|6973|GLOBAL EAGLE ENTMT INC|0.30
20210226|37954A204|GMRE|42572|GLOBAL MED REIT INC|13.74
20210226|37954Y194|ONOF|14451|GLOBAL X FDS ADAPTIVE U S RISK|25.09
20210226|37954Y210|KEJI|908|GLOBAL X FDS CHINA DISRUPTION |23.01
20210226|37954Y236|VPN|2010|GLOBAL X FDS DATA CTR REITS & |15.62
20210226|37954Y293|MLPX|62981|GLOBAL X MLP & ENERGY INFRASTR|30.35
20210226|37954Y350|EMBD|3400|GLOBAL X FDS EMERGING MKTS BD |26.61
20210226|37954Y368|CEFA|3339|GLOBAL X FDS|31.04
20210226|37954Y376|PFFV|7336|GLOBAL X VARIABLE RATE PREFERR|26.64
20210226|37954Y418|GXTG|3136|GLOBAL X FDS THEMATIC GROWTH E|50.86
20210226|37954Y467|EBIZ|13139|GLOBAL X FDS E-COMM ETF (DE)|34.59
20210226|37954Y491|DAX|622|GLOBAL X FDS DAX GERMANY ETF|31.06
20210226|37954Y517|CHIU|106|GLOBAL X FDS MSCI CHINA UTILS |15.91
20210226|37954Y533|CHIK|980|GLOBAL X FDS MSCI CHINA INFORM|33.84
20210226|37954Y558|CHIS|119|GLOBAL X FDS MSCI CHINA CONSUM|34.33
20210226|37954Y566|CHIL|4316|GLOBAL X FDS MSCI CHINA LARGE |42.75
20210226|37954Y574|AUSF|538|GLOBAL X FDS ADAPTIVE U S FACT|27.22
20210226|37954Y582|TFIV|461|GLOBAL X FDS TARGETINCOME 5% E|23.73
20210226|37954Y624|DRIV|32930|GLOBAL X FDS GLOBAL X AUTONOMO|26.56
20210226|37954Y632|AIQ|2829|GLOBAL X FUNDS GLOBAL X ARTIFI|28.65
20210226|37954Y657|PFFD|1311|GLOBAL X FDS U S PFD ETF (DE) |24.82
20210226|37954Y681|BOSS|17|GLOBAL X FDS FOUNDER-RUN COMPA|32.04
20210226|37954Y699|EFAS|318|GLOBAL X FDS MSCI SUPERDIVIDEN|15.54
20210226|37954Y715|BOTZ|955|GLOBAL X FDS|33.56
20210226|37954Y723|EDUT|9752|GLOBAL X FDS EDUCATION ETF|19.15
20210226|37954Y731|KRMA|1|GLOBAL X FDS GLOBAL X CONSCIOU|28.03
20210226|37954Y772|LNGR|1848|GLOBAL X FDS LONGEVITY THEMATI|27.95
20210226|37954Y798|BFIT|93|GLOBAL X FDS HEALTH & WELLNESS|26.19
20210226|37954Y806|ALTY|1820|GLOBAL X FDS SUPERDIVIDEND ALT|12.30
20210226|37954Y814|FINX|797|GLOBAL X FDS FINTECH ETF (DE) |47.51
20210226|37954Y830|COPX|69426|GLOBAL X COPPER MINERS ETF|38.45
20210226|37954Y848|SIL|3494|GLOBAL X SILVER MINERS ETF|43.97
20210226|37954Y871|URA|11128|GLOBAL X URANIUM ETF|18.35
20210226|37954Y889|CATH|3109|GLOBAL X FDS GLOBAL X S&P 500 |47.55
20210226|37955N106|SELF|23|GLOBAL SELF STORAGE INC COM ST|4.48
20210226|37955R107|GTII|18769|GLOBAL TECH INDS GROUP INC|1.30
20210226|37956B101|FUAPF|117090|GLOBAL CANNABIS APPL (CANADA) |0.27
20210226|37957M106|GLATF|14485|GLOBAL ATOMIC CORP COM (CAN)|1.70
20210226|37958K109|REZZF|56640|GLOBAL BATTERY METAL LTD ORD S|0.63
20210226|379581101|SWISF|89352|GLOBEX DATA LTD COM(CAN)|0.37
20210226|379582109|GLAQ|1009|GLOBIS ACQUISITION CORP COM|10.20
20210226|379582117|GLAQW|2523|GLOBIS ACQUISITION CORP WT EXP|1.06
20210226|379582208|GLAQU|3875|GLOBIS ACQUISITION CORP UNIT 1|11.11
20210226|37959E201|GLPRC|60|GLOBE LIFE INC JR SUB DEB 06.1|25.62
20210226|37959R202|GBLIL|349|GLOBAL INDTY GROUP LLC SUB NT |26.35
20210226|37959X100|GBDV|264|GLOBAL BETA ETF TR GLOBAL BETA|19.68
20210226|37960G203|JETMF|4987|GLOBAL CROSSING AIRLS GROUP|1.90
20210226|380237107|GDDY|422|GODADDY INC CL A|80.00
20210226|38045Y102|GLGDF|144|GOGOLD RES INC ORD SHS (CDA)|1.91
20210226|38046C109|GOGO|247895|GOGO INC COM STK (DE)|11.52
20210226|38046W105|GOCO|5816|GOHEALTH INC CLASS A|14.18
20210226|380556100|BLSSF|1328|GOLD BULL RES CORP (CANADA)|0.38
20210226|38068N306|GDRZF|103|GOLD RESV INC CL A NEW (CAN)|1.50
20210226|38068T105|GORO|2118|GOLD RESOURCE CORPORATION COM |2.77
20210226|380719104|AUSVF|14968|GOLD79 MINES LTD (CANADA)|0.09
20210226|380721100|GRCAF|5114|GOLD SPRINGS RESOURCE CORP|0.08
20210226|38076C102|GLDXF|1086|GOLD X MNG CORP (CANADA)|2.18
20210226|380787200|GARPY|814|Golden Agri-Resources Limited |14.63
20210226|381013101|GDEN|97|GOLDEN ENTMT INC COM STK (MN) |23.22
20210226|38102H109|GFX|208586|GOLDEN FALCON ACQUISITION CORP|10.15
20210226|38102H117|GFXWS|65812|GOLDEN FALCON ACQUISITION CORP|1.50
20210226|381083104|GIDMF|10489|GOLDEN INDEPENDENCE MNG CORP|0.26
20210226|38109W109|GLDFF|73029|GOLDEN LEAF HLDGS LTD COM (CDA|0.04
20210226|381119106|AUMN|8659|Golden Minerals Co. Common Sto|0.80
20210226|38119T807|GSS|23118|GOLDEN STAR RESOURCES LTD CDA |3.30
20210226|38121P108|GTAGF|10000|GOLDEN TAG RES LTD|0.35
20210226|38123D202|GSUXF|26186|GOLDEN SUN MNG CORP (CANADA)|0.20
20210226|381430123|GSUS|5116|GOLDMAN SACHS ETF TR MARKETBET|53.39
20210226|381430164|GSEE|5|GOLDMAN SACHS TR MARKETBETA EM|57.95
20210226|381430206|GEM|11667|GOLDMAN SACHS ETF TR ACTVEBETA|39.82
20210226|381430362|GTIP|4991|GOLDMAN SACHS ETF TR ACCESS IN|56.01
20210226|381430396|JUST|258|GOLDMAN SACHS ETF TR JUST US L|55.83
20210226|381430438|GSEW|1112|GOLDMAN SACHS TR EQL WEIGHT US|60.00
20210226|381430453|GHYB|2848|GS ETF TR ACCESS HIGH YIELD CO|49.89
20210226|381430479|GIGB|2745|GOLDMAN SACHS ETF ACCESS INVT |53.57
20210226|381430503|GSLC|137058|GOLDMAN SACHS ETF TR ACTIVEBET|76.51
20210226|381430529|GBIL|2537|GOLDMAN SACHS ACCESS TREASURY |100.12
20210226|381430545|GVIP|16877|GOLDMAN SACHS HEDGE IND VIP ET|95.07
20210226|381431105|GRMC|8114|GOLDRICH MINING COMPANY COMMON|0.05
20210226|38144X609|GSPRC|366|GOLDMAN SACHS GRP INC (THE) DE|24.10
20210226|38145G308|GSPRJ|1967|GOLDMAN SACHS GROUP INC DEP SH|26.24
20210226|38147L206|NCMBF|2782|GOLDON RES LTD COM NEW (CANADA|0.33
20210226|38148B108|GSPRK|153|GOLDMAN SACHS GROUP, INC. (THE|27.09
20210226|38149E101|GLDG|20787|GOLDMINING INC COM (CAN)|1.70
20210226|38149V103|GHVNF|785627|GOLDHAVEN RES CORP (CANADA)|0.50
20210226|38149W101|GCOR|5476|GOLDMAN SACHS ETF TR ACCESS U |48.57
20210226|38173M102|GBDC|3140|GOLUB CAP BDC INC COM STK (DE)|14.85
20210226|382140879|GTIM|3734|GOOD TIMES RESTAURANTS INC COM|3.71
20210226|382550101|GT|115747|GOODYEAR TIRE&RUBR;COM NPV|16.51
20210226|38268T103|GPRO|155970|GOPRO INC CL A COM STK (DE)|7.45
20210226|38286R204|GHVIU|5200|GORES HLDGS VI INC UNIT 1 COM |17.99
20210226|382864106|GRSV|199217|GORES HLDGS V INC|10.66
20210226|382864114|GRSVW|15968|GORES HLDGS V INC WT EXP 08/10|1.87
20210226|38406L103|GRCL|168|GRACELL BIOTECHNOLOGIES INC SP|23.51
20210226|384109104|GGG|976|GRACO INC|69.38
20210226|384637104|GHC|5|GRAHAM HLDGS COMP CL B COM STK|586.46
20210226|38503H203|GBBFF|79250|GRANADA GOLD MINE INC COM NEW |0.13
20210226|38526M106|LOPE|269|GRAND CANYON ED INC COM STK (D|106.62
20210226|38656C100|BUSXF|3558|GRANDE WEST TRANSN GROUP INC O|2.42
20210226|387328107|GVA|348|GRANITE CONSTRUCTION INC|35.25
20210226|38741L107|GPMT|947|GRANITE PT MTG TR INC COM (MD)|10.86
20210226|38747R108|COMB|3765|GRANITESHARES ETF TR BLOOMBER |25.91
20210226|38747R306|HIPS|2593|GRANITESHARES ETF TR HIPS US H|14.06
20210226|38748G101|BAR|16262|GRANITESHARES GOLD TR SHS BEN |17.58
20210226|38748T103|PLTM|170676|GRANITESHARES PLATINUM TR|12.05
20210226|388659104|REGRF|324725|GRAPH BLOCKCHAIN INC (CANADA) |0.24
20210226|389375106|GTN|967|GRAY TELEVISION, INC.|18.61
20210226|38940L106|GRYCF|500|GRAYCLIFF EXPL LTD COM(CANADA)|0.36
20210226|390143709|GTBAF|544|GREAT BEAR RES LTD NEW|11.56
20210226|390320307|GECCL|180|GREAT ELM CAP CORP NT 6.5% DUE|25.13
20210226|390320505|GECCN|215|GREAT ELM CAP CORP NT 6.5% NOT|24.50
20210226|390607109|GLDD|307|GREAT LAKES DREDGE & DOCK CORP|15.25
20210226|39115V101|GPL|194449|GREAT PANTHER MINING LIMITED|0.96
20210226|391327202|GTGFF|901|GREAT THUNDER GOLD CORP COM NE|0.45
20210226|391416104|GWB|596|GREAT WESTN BANCORP INC COM ST|27.30
20210226|39304D102|GDOT|10|GREEN DOT CORPORATION CL A COM|47.58
20210226|39304T107|GYOG|78305|GREEN ENERGY ENTERPRISES INC C|.
20210226|393221106|GPP|104|GREEN PLAINS PARTNERS LP COM U|9.40
20210226|393222104|GPRE|1108|GREEN PLAINS INC COM STK (IA) |24.22
20210226|39342L108|GTBIF|21788|GREEN THUMB INDS INC SUB VTG S|33.16
20210226|393657101|GBX|113|GREENBRIER COMPANIES INC (THE)|47.46
20210226|39366L208|GBOX|504|GREENBOX POS COM NEW|12.45
20210226|39539Q100|GRPX|71|GREENPLEX SVCS INC COM|0.12
20210226|395392111|GNRSW|5748|GREENROSE ACQUISITION CORP WT |1.59
20210226|39540E302|GP|8674|GREENPOWER MTR CO INC COM NEW(|24.60
20210226|39572G100|GSKY|82|GREENSKY INC|5.45
20210226|39678G111|GRNVW|260|GREENVISION ACQUISITION CORP W|1.26
20210226|39813G109|GDYN|1242|GRID DYNAMICS HOLDINGS, INC. C|14.64
20210226|39814L107|MSMGF|76|GRID METALS CORP (CANADA)|0.21
20210226|39868T105|GRTS|729|GRITSTONE ONCOLOGY INC COM (DE|13.27
20210226|399473206|GRPN|579|GROUPON INC COM STK NEW (DE)|36.97
20210226|39986L109|GRWG|3010|GROWGENERATION CORP COM|45.86
20210226|399909100|GGAL|1580|GRUPO FINANCIERO GALICIA SA|7.65
20210226|40052P107|GBOOY|220|Grupo Financiero Banorte, S.A.|25.37
20210226|40054A108|SUPV|36200|GRUPO SUPERVIELLE S A SPONS AD|1.90
20210226|400654208|GGDVY|63|Guangdong Investment Ltd Unspo|86.69
20210226|400764106|GNTY|99|GUARANTY BANCSHARES INC|31.26
20210226|40167F101|GOF|50|GUGGENHEIM STRATEGIC OPPT FND |20.69
20210226|40172N107|GHLD|2200|GUILD HLDGS CO CL A (DE)|16.22
20210226|402031850|SULR|562|GUINNESS ATKINSON FDS SUSTAINA|31.56
20210226|402031876|MOTO|1929|GUINNESS ATKINSON FDS SMART TR|43.48
20210226|403197106|GNGR|180283|Gunther Grant, Inc. Common Sto|.
20210226|404111106|HBT|1373|HBT FINL INC.COM|16.40
20210226|40417F109|HFFG|26|HF FOODS GROUP INC|7.57
20210226|40422M206|HLUYY|1|H LUNDBECK A/S|39.10
20210226|404232100|HMG|107|HMG COURTLAND PROPERTIES|12.30
20210226|40425J101|HMSY|560|HMS HOLDINGS CORP|36.80
20210226|40432Y109|HPIL|100087|HPIL HOLDING COMMON STOCK|.
20210226|40444R100|HPQFF|131|HPQ-SILICON RES INC COM (CAN) |1.14
20210226|404609109|HCKT|900|HACKETT GROUP INC (THE) COM ST|16.05
20210226|405217100|HAIN|627|HAIN CELESTIAL GROUP INC.(THE)|42.27
20210226|40522L108|HLG|1718|HAILIANG ED GROUP INC SPONSORE|59.11
20210226|40609P105|HNRG|404|HALLADOR ENERGY COMP COM STK (|1.72
20210226|40619L102|HOFV|20593|HALL OF FAME RESORT & ENTMT CO|2.36
20210226|406216101|HAL|1787|HALLIBURTON CO COM|22.03
20210226|40637H109|HALO|98704|HALOZYME THERAPEUTICS INC|47.31
20210226|40638K101|HCANF|159600|HALO COLLECTIVE INC (CANADA)|0.13
20210226|407497106|HLNE|362|HAMILTON LANE INC CL A (DE)|91.35
20210226|410120406|HWCPZ|378|HANCOCK WHITNEY CORP 6.25% SUB|26.80
20210226|41013W108|HPI|1767|JOHN HANCOCK PFD INCOME FD|18.84
20210226|41015N114|HJLIW|13013|HANCOCK JAFFE LABORATORIES INC|0.36
20210226|41015N130|HJLBW|500|HANCOCK JAFFE LABORATORIES INC|2.50
20210226|41015N304|HJLI|52404|HANCOCK JAFFE LABORATORIES, IN|7.37
20210226|41043M104|HLPPY|18514|HANG LUNG PPTYS LTD SPONS ADR |13.30
20210226|410495204|HAFC|50|HANMI FINANCIAL CORP COM|17.19
20210226|410685101|HHSE|600|HANNOVER HSE INC COM STK (WY) |0.03
20210226|410693105|HVRRY|732|HANNOVER RUECKVERSICHERUNG SE |86.89
20210226|41136M102|HAPBF|54613|HAPBEE TECHNOLOGIES INC COM SU|0.79
20210226|411620107|HBORF|179|HARBORSIDE INC COM SUB VTG (CA|1.99
20210226|412822108|HOG|2787|HARLEY DAVIDSON INC|35.50
20210226|413197104|HRMY|1709|HARMONY BIOSCIENCES HLDGS INC |36.18
20210226|413216300|HMY|569386|HARMONY GOLD MNG SP ADR-NEW|3.92
20210226|415569102|HVCW|38833|HARRISON VICKERS & WATERMAN IN|.
20210226|415864107|HSC|1390|HARSCO CORP|18.28
20210226|416515104|HIG|470|HARTFORD FIN SER GP INC|51.89
20210226|416518504|HGH|822|HARTFORD FINL SVCS GRP INC 7.8|26.79
20210226|416518603|HIGPRG|455|HARTFORD FINL SVCS GROUP INC|27.37
20210226|41653L305|HTRB|126|HARTFORD FDS TOTAL RETURN BD E|40.47
20210226|41653L404|HTAB|4064|HARTFORD FDS EXCHANGE TRADED|21.52
20210226|41653L503|HMOP|1468|HARTFORD FDS EXCHANGE TRADED T|41.38
20210226|41653L602|HSRT|29752|HARTFORD FDS EXCHANGE TRADED T|41.09
20210226|41753F109|HCAP|3654|HARVEST CAP CR CORP COM STK (D|8.24
20210226|41755M102|HRVSF|6786|HARVEST HEALTH & REC (CANADA) |3.82
20210226|41755P105|HRVOF|13181|HARVEST ONE CANNABIS (CANADA) |0.15
20210226|419596101|HVT|170|HAVERTY FURNITURE CO INC|35.22
20210226|419621107|HAVLF|46485|HAVN LIFE SCIENCES INC|0.72
20210226|419866504|HAWLN|297|HAWAIIAN ELECTRIC CO INC PFD S|23.88
20210226|42013J204|HWSY|3123|HAWK SYSTEM INC COM STK (DE)|0.01
20210226|420261109|HWKN|258|HAWKINS INC|63.20
20210226|421906108|HCSG|404|HEALTH CARE SVCS GROUP INC|28.58
20210226|42218R100|HDVY|1400|HEALTH DISCOVERY CORPORATION|0.05
20210226|422217208|HRAL|1378339|HEAR ATLAST HLDGS INC COM NEW |0.02
20210226|42225T107|HCAT|239|HEALTH CATALYST INC COM|46.85
20210226|42226A107|HQY|674|HEALTHEQUITY INC COM STK|83.59
20210226|42226B204|HTIA|517|HEALTHCARE TR INC PERP PFD SER|24.71
20210226|42226W208|HAACU|72|HEALTH ASSURN ACQUISITION CORP|12.81
20210226|42227N108|FNNGF|1723|HEALTH LOGIC IINTERACTIVE INC |0.11
20210226|42227P103|HLTT|7924|HEALTHTECH SOLUTIONS INC|0.27
20210226|42237K409|HTBX|449|HEAT BIOLOGICS INC COM NEW (DE|7.91
20210226|42250P103|PEAK|77|HEALTHPEAK PPTYS INC COM (MD) |29.78
20210226|422704106|HL|25880|HECLA MINING CO|6.89
20210226|422806208|HEIA|2598|HEICO CRP CL-A|114.99
20210226|422819102|HSII|178|HEIDRICK & STRUGGLES INT'L INC|36.85
20210226|42328H109|HLIO|129|HELIOS TECHNOLOGIES INC COM|65.59
20210226|42328Y102|HSTXF|967|HELIOSTAR METALS COR (CANADA) |0.88
20210226|42330P107|HLX|1482|HELIX ENERGY SOLUTIONS GROUP I|4.86
20210226|423407105|HLLPF|7391|HELLO PAL INTL INC COM (CANADA|0.62
20210226|42370P207|HMPQ|300399|HEMP AMERICANA INC COM NEW|.
20210226|42370R203|HPMM|25298|HEMP NATURALS INC COM NEW|0.02
20210226|423821107|CBDHF|11272|HEMPFUSION WELLNESS INC COM (C|2.95
20210226|425883105|HNNMY|255|Hennes & Mauritz AB Unsponsore|4.72
20210226|426281101|JKHY|28608|HENRY JACK & ASSOCIATES INC|151.32
20210226|426897104|HEPA|138520|HEPION PHARMACEUTICALS INC|1.96
20210226|42704L104|HRI|301|HERC HLDGS INC COM (DE)|88.00
20210226|427096508|HTGC|22500|HERCULES CAPITAL, INC.|15.85
20210226|427096847|HCXY|508|HERCULES CAP INC 6.25% NT DUE |26.08
20210226|42722X106|HFWA|11471|HERITAGE FINL CORP|26.00
20210226|42726M106|HCCI|37|HERITAGE-CRYSTAL CLEAN, INC CO|26.48
20210226|42727B109|HERTF|156350|HERITAGE CANNABIS HL (CANADA) |0.14
20210226|42751Q105|HESAY|3550|HERMES INTL S A UNSPONSORED AD|113.50
20210226|427746102|HRTX|10356|HERON THERAPEUTICS INC NEW COM|18.05
20210226|427825500|HT|93616|HERSHA HOSPITALITY TR PRIORITY|11.11
20210226|427825609|HTPRD|318|HERSHA HOSPITALITY TR PFD CUM |22.96
20210226|427825708|HTPRE|2033|HERSHA HOSPITALITY TR PFD SER |23.03
20210226|42804T106|CUBA|797|HERZFELD CARIBBEAN BASIN FUND |5.90
20210226|42805E306|HSKA|389|HESKA CORPORATION COM|190.51
20210226|42809H107|HES|299|HESS CORPORATION|66.96
20210226|428263107|HXGBY|623|HEXAGON AB AMERICAN DEPOSITARY|85.93
20210226|428291108|HXL|7826|HEXCEL CORP (NEW)|54.19
20210226|428304307|HEXO|185013|HEXO CORP COM NEW|7.16
20210226|428567101|HIBB|85|HIBBETT SPORTS INC COM|65.89
20210226|42981E104|HITIF|170707|HIGH TIDE INC COM(CANADA)|0.60
20210226|42984L105|CAPA|14160|HIGHCAPE CAP ACQUISITION CORP |14.40
20210226|43010E404|HFRO|263|HIGHLAND INCOME FUND COM SHS O|10.20
20210226|43010T104|HGLB|6418|HIGHLAND GLOBAL ALLOCATION FD |7.38
20210226|430101774|SNLN|1190|HIGHLAND FDS I HIGHLAND/IBOXX |16.10
20210226|43114K207|HPR|14744|HIGHPOINT RES CORP COM NEW|10.16
20210226|431284108|HIW|230|HIGHWOOD PROPERTIES INC|40.89
20210226|431466101|HIL|90000|HILL INTERNATIONAL, INC|2.62
20210226|431475102|HRC|479|HILL-ROM HOLDINGS, INC.|107.33
20210226|431571108|HI|150|HILLENBRAND INC COM|46.50
20210226|43162L206|HLMPR|847|HILLMAN GROUP CAPITAL TR|25.55
20210226|43358Y103|HSTO|25546|HISTOGEN INC|1.21
20210226|43366H100|HVBTF|26357|HIVE BLOCKCHAIN TECH (CANADA) |4.03
20210226|434713103|HKHUY|1|HOKUHOKU FINL GROUP (JAPAN)|14.41
20210226|435063102|HOL|13432|HOLICITY INC CL A|14.55
20210226|43508J402|HIHI|1698|HOLIDAY IS HLDGS INC|0.20
20210226|435631106|HSTRF|75182|HOLLISTER BIOSCIENCES INC|0.31
20210226|435763107|HEP|8581|HOLLY ENERGY PARTNERS, L.P. CO|17.34
20210226|436893200|HOMB|104|HOME BANCSHARES INC COM STK|24.86
20210226|437076102|HD|253|HOME DEPOT INC|255.25
20210226|43734L106|HMPT|1606|HOME PT CAP INC|12.04
20210226|437872104|HTBI|111|HOMETRUST BANCSHARES INC COM S|23.03
20210226|438340101|HBEIF|3412|HONEY BADGER SILVER INC COM(CA|0.12
20210226|438516106|HON|1600|HONEYWELL INTERNATIONAL INC|204.79
20210226|438550303|HOKCY|9286|HONG KONG&CHINA GAS LTD ADRNEW|1.45
20210226|439038100|HOFT|47|HOOKER FURNITURE CORP|33.89
20210226|440407104|HBNC|4500|HORIZON BANCORP INC COM STK(IN|18.15
20210226|44045A102|HRZN|1198|HORIZON TECHNOLOGY FINANCE COR|14.48
20210226|44045A300|HTFA|109|HORIZON TECHNOLOGY FIN CORP NT|25.45
20210226|440452100|HRL|34782|HORMEL FOODS CORPORATION|47.18
20210226|44148G105|HOTH|10043|HOTH THERAPEUTICS INC COM|2.32
20210226|44157R109|HMHC|6045|HOUGHTON MIFFLIN HARCOURT CO C|6.49
20210226|44183U209|HUSA|9364|HOUSTON AMERICAN ENERGY CORP C|2.43
20210226|442487112|HOVNP|4165|HOVNANIAN ENTERPRISES CL B PFD|13.90
20210226|442487401|HOV|497|HOVNANIAN ENTERPRISES INC CL A|53.75
20210226|44267D107|HHC|174|HOWARD HUGHES CORP COM STK (DE|94.88
20210226|443304100|HNP|100|HUANENG PWR INTL ADR(40 ORD-N)|13.69
20210226|44331K103|HMI|1401|HUAMI CORP|17.09
20210226|443628102|HBM|4510|HUDBAY MINERALS INC|7.75
